10000			
u	9991	9997	0.01405
u	9979	9987	0.01854
u	9963	9992	0.01445
u	9943	9999	0.01880
u	9941	9958	0.01898
u	9934	9948	0.01317
u	9929	9963	0.01649
u	9929	9992	0.00389
u	9912	9980	0.01251
u	9898	9991	0.01674
u	9898	9997	0.00474
u	9895	9975	0.01662
u	9888	9955	0.00657
u	9886	9891	0.01873
u	9883	9905	0.01615
u	9879	9951	0.01657
u	9879	9960	0.01503
u	9854	9909	0.01650
u	9846	9849	0.01235
u	9840	9848	0.01745
u	9834	9989	0.01293
u	9833	9986	0.00305
u	9829	9851	0.01919
u	9826	9912	0.00217
u	9826	9980	0.01412
u	9824	9852	0.01539
u	9820	9974	0.01083
u	9813	9881	0.01417
u	9811	9927	0.00696
u	9805	9914	0.01142
u	9805	9998	0.01509
u	9802	9850	0.00559
u	9791	9797	0.01327
u	9789	9864	0.01197
u	9787	9977	0.01730
u	9784	9843	0.01486
u	9781	9816	0.00915
u	9776	9974	0.01958
u	9774	9930	0.01163
u	9770	9821	0.01508
u	9769	9784	0.01763
u	9764	9885	0.01449
u	9763	9847	0.01431
u	9760	9791	0.01800
u	9758	9772	0.01310
u	9756	9916	0.01780
u	9753	9942	0.01926
u	9751	9859	0.00761
u	9743	9786	0.01126
u	9742	9837	0.00882
u	9738	9862	0.00358
u	9726	9932	0.01984
u	9724	9808	0.00697
u	9723	9764	0.01645
u	9722	9978	0.01041
u	9718	9777	0.01966
u	9714	9726	0.01752
u	9712	9899	0.01575
u	9706	9807	0.01703
u	9705	9964	0.00785
u	9700	9922	0.01960
u	9699	9981	0.01087
u	9698	9924	0.00863
u	9695	9954	0.01426
u	9691	9953	0.01503
u	9687	9765	0.01132
u	9675	9875	0.00809
u	9670	9748	0.01540
u	9670	9884	0.01382
u	9669	9984	0.01894
u	9667	9809	0.01678
u	9660	9929	0.01681
u	9660	9992	0.01399
u	9659	9801	0.00656
u	9657	9917	0.00860
u	9654	9850	0.01967
u	9651	9771	0.01652
u	9649	9670	0.00355
u	9649	9748	0.01882
u	9649	9884	0.01212
u	9648	9866	0.01250
u	9643	9949	0.01492
u	9636	9770	0.01936
u	9630	9751	0.01243
u	9630	9859	0.01989
u	9628	9938	0.00567
u	9627	9662	0.01509
u	9626	9749	0.00755
u	9625	9856	0.01846
u	9623	9635	0.01286
u	9621	9643	0.01185
u	9621	9949	0.01416
u	9618	9858	0.01698
u	9618	9877	0.00632
u	9617	9770	0.00796
u	9617	9821	0.01036
u	9616	9702	0.00411
u	9615	9879	0.01854
u	9612	9720	0.00735
u	9609	9618	0.01978
u	9609	9874	0.01693
u	9606	9699	0.01597
u	9606	9981	0.01160
u	9604	9753	0.01616
u	9604	9942	0.01129
u	9603	9930	0.01329
u	9601	9646	0.01086
u	9600	9692	0.01536
u	9597	9607	0.01551
u	9597	9687	0.01847
u	9593	9827	0.00986
u	9593	9950	0.01875
u	9592	9775	0.01522
u	9591	9668	0.00569
u	9588	9601	0.01762
u	9588	9646	0.01567
u	9587	9690	0.01584
u	9581	9582	0.01807
u	9579	9860	0.01753
u	9578	9757	0.01473
u	9573	9918	0.01925
u	9572	9590	0.01199
u	9571	9750	0.01154
u	9571	9779	0.01377
u	9568	9640	0.01843
u	9567	9721	0.01634
u	9567	9756	0.00975
u	9567	9916	0.01195
u	9564	9627	0.00196
u	9564	9662	0.01530
u	9562	9844	0.00147
u	9560	9746	0.01441
u	9556	9991	0.01044
u	9556	9997	0.01730
u	9548	9645	0.01606
u	9547	9888	0.01332
u	9547	9955	0.01415
u	9546	9821	0.01868
