1000			
u	987	990	0.06469
u	984	986	0.03770
u	983	988	0.06158
u	981	997	0.05808
u	979	993	0.05028
u	977	992	0.05575
u	975	978	0.02590
u	974	998	0.06373
u	973	984	0.06512
u	973	986	0.07181
u	973	995	0.06798
u	971	985	0.04048
u	969	970	0.06807
u	966	968	0.06213
u	966	995	0.04364
u	963	968	0.06970
u	961	967	0.07440
u	961	991	0.03901
u	956	999	0.06462
u	952	994	0.02873
u	948	987	0.01489
u	947	959	0.07469
u	947	974	0.06580
u	947	998	0.03188
u	946	990	0.01906
u	944	947	0.03825
u	944	974	0.02764
u	944	998	0.04288
u	943	945	0.02586
u	942	979	0.01027
u	942	993	0.04583
u	938	961	0.07417
u	938	991	0.03525
u	936	965	0.04994
u	935	943	0.01266
u	935	945	0.03619
u	933	944	0.02367
u	933	947	0.02216
u	933	974	0.04848
u	933	998	0.02065
u	932	934	0.02981
u	931	945	0.07309
u	931	958	0.06016
u	930	996	0.06125
u	929	949	0.06134
u	929	982	0.03239
u	928	988	0.06494
u	927	946	0.06891
u	926	994	0.06692
u	925	960	0.01951
u	924	975	0.05714
u	924	978	0.05258
u	923	946	0.04998
u	923	969	0.06000
u	923	987	0.06068
u	923	990	0.03152
u	922	981	0.02690
u	922	997	0.03288
u	921	989	0.02107
u	919	929	0.06636
u	919	949	0.05455
u	919	982	0.06103
u	918	927	0.03727
u	918	952	0.05446
u	918	994	0.03860
u	916	950	0.05051
u	914	928	0.05594
u	914	983	0.05423
u	914	988	0.02410
u	913	933	0.07346
u	913	944	0.05709
u	913	947	0.07063
u	913	974	0.06458
u	912	931	0.03287
u	912	945	0.06818
u	912	958	0.07395
u	912	997	0.05270
u	911	925	0.02444
u	911	960	0.02365
u	910	976	0.01405
u	909	966	0.02532
u	909	968	0.04773
u	909	995	0.04005
u	908	988	0.06062
u	907	934	0.07120
u	907	981	0.05675
u	906	919	0.05184
u	906	929	0.03396
u	906	949	0.02738
u	906	982	0.05651
u	905	939	0.07030
u	904	923	0.06418
u	904	946	0.05884
u	904	948	0.03987
u	904	987	0.03137
u	904	990	0.05213
u	902	928	0.05429
u	901	919	0.05007
u	901	954	0.06697
u	900	940	0.07163
u	899	909	0.03701
u	899	966	0.02545
u	899	984	0.06417
u	899	995	0.02462
u	898	917	0.05110
u	898	964	0.06846
u	897	913	0.03854
u	897	933	0.03840
u	897	944	0.03211
u	897	947	0.03209
u	897	974	0.05477
u	897	998	0.05756
u	896	983	0.05029
u	895	897	0.04983
u	895	913	0.04510
u	895	947	0.07137
u	894	965	0.04964
u	892	977	0.03879
u	891	952	0.06905
u	890	907	0.03488
u	890	959	0.05917
u	889	930	0.05244
u	889	996	0.05049
u	888	890	0.06937
u	888	959	0.02389
u	887	892	0.04066
u	887	898	0.04044
u	887	917	0.05621
u	887	964	0.05971
u	886	894	0.02442
u	886	965	0.06260
u	885	936	0.07391
u	885	937	0.07184
u	884	911	0.04981
u	884	925	0.02827
u	884	960	0.04662
u	883	891	0.07287
u	883	911	0.02857
u	883	925	0.05264
u	883	960	0.04495
u	882	895	0.03114
u	882	897	0.04636
u	882	913	0.01806
u	882	944	0.07128
u	881	923	0.03720
u	881	969	0.02309
u	881	987	0.06648
u	881	990	0.06809
u	879	941	0.04723
u	878	920	0.04201
u	878	922	0.05067
u	878	981	0.04148
u	878	997	0.06394
u	877	882	0.03345
u	877	895	0.01697
u	877	897	0.06480
u	877	913	0.05089
u	876	900	0.06325
u	876	940	0.06158
u	875	956	0.04668
u	875	964	0.04964
u	874	886	0.03409
u	874	894	0.04498
u	874	905	0.05611
u	873	982	0.05854
u	872	970	0.04155
u	871	962	0.07477
u	870	906	0.05748
u	870	929	0.03841
u	870	982	0.06619
u	869	909	0.05309
u	869	921	0.06900
u	869	968	0.07101
u	869	995	0.05908
u	868	940	0.03140
u	867	985	0.06177
u	866	924	0.04869
u	866	975	0.02406
u	866	978	0.00436
u	865	916	0.03303
u	865	950	0.04448
u	864	905	0.07312
u	863	876	0.06491
u	862	967	0.02900
u	861	974	0.07324
u	860	890	0.07415
u	860	907	0.06759
u	860	932	0.03411
u	860	934	0.00536
